"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
570000,"Гороховая, 49б",Санкт-Петербург,3986,143,Помещение под бар/ресторан,https://spb.n1.ru/view/114476389/?open_card_kn
185640,"Головнина Бульвар, 4",Санкт-Петербург,1700,109,Помещение под бар/ресторан,https://spb.n1.ru/view/115891588/?open_card_kn
193970,"проезд Толубеевский, 34 корп. 1",Санкт-Петербург,1700,114,Помещение под бар/ресторан,https://spb.n1.ru/view/109836142/?open_card_kn
35000,"Юрия Гагарина проспект, 34 корп. 3",Санкт-Петербург,7000,5,Помещение под бар/ресторан,https://spb.n1.ru/view/111939959/?open_card_kn
1249900,"Индустриальный проспект, 26/24",Санкт-Петербург,1890,661,Помещение под бар/ресторан,https://spb.n1.ru/view/111095495/?open_card_kn
220000,"Серпуховская, 7",Санкт-Петербург,1981,111,Помещение под бар/ресторан,https://spb.n1.ru/view/116195983/?open_card_kn
199386,"Заречная, 48 корп. 1",Санкт-Петербург,1980,100,Помещение под бар/ресторан,https://spb.n1.ru/view/109820919/?open_card_kn
154739,"Планерная, 99",Санкт-Петербург,1300,119,Помещение под бар/ресторан,https://spb.n1.ru/view/112581913/?open_card_kn
179000,"Садовая, 88",Санкт-Петербург,2130,84,Помещение под бар/ресторан,https://spb.n1.ru/view/115522902/?open_card_kn
267417,"Заречная, 52 корп. 1",Санкт-Петербург,1935,138,Помещение под бар/ресторан,https://spb.n1.ru/view/109802173/?open_card_kn
1165000,"Александровский парк, 4 корп. 3",Санкт-Петербург,2500,466,Помещение под бар/ресторан,https://spb.n1.ru/view/113738105/?open_card_kn
200000,"Вишерская, 24",Санкт-Петербург,687,291,Помещение под бар/ресторан,https://spb.n1.ru/view/107302098/?open_card_kn
32781,"Звенигородская, 9",Санкт-Петербург,1349,24,Помещение под бар/ресторан,https://spb.n1.ru/view/112989382/?open_card_kn
266750,"Кубинская, 82 корп. 2",Санкт-Петербург,2500,106,Помещение под бар/ресторан,https://spb.n1.ru/view/112989361/?open_card_kn
250000,"Лиговский проспект, 287",Санкт-Петербург,2252,111,Помещение под бар/ресторан,https://spb.n1.ru/view/114815554/?open_card_kn
100000,"Окуловская, 18",Санкт-Петербург,1256,79,Помещение под бар/ресторан,https://spb.n1.ru/view/112555638/?open_card_kn
110080,"проезд Толубеевский, 34 корп. 1",Санкт-Петербург,1600,68,Помещение под бар/ресторан,https://spb.n1.ru/view/110192306/?open_card_kn
875000,"Испытателей проспект, 35",Санкт-Петербург,1750,500,Помещение под бар/ресторан,https://spb.n1.ru/view/115501335/?open_card_kn
400000,"Гапсальская, 1 корп. 2",Санкт-Петербург,1481,270,Помещение под бар/ресторан,https://spb.n1.ru/view/110661501/?open_card_kn
147186,"Заречная, 54",Санкт-Петербург,1530,96,Помещение под бар/ресторан,https://spb.n1.ru/view/114076241/?open_card_kn
380000,"Лиговский проспект, 73",Санкт-Петербург,2041,186,Помещение под бар/ресторан,https://spb.n1.ru/view/115490127/?open_card_kn
350000,"Ленинский проспект, 64 корп. 1",Санкт-Петербург,1115,313,Помещение под бар/ресторан,https://spb.n1.ru/view/114070965/?open_card_kn
405000,"Софийская, 60ая",Санкт-Петербург,1500,270,Помещение под бар/ресторан,https://spb.n1.ru/view/111487170/?open_card_kn
370000,"Реки Фонтанки набережная, 109",Санкт-Петербург,2327,159,Помещение под бар/ресторан,https://spb.n1.ru/view/115836037/?open_card_kn
681152,"Казанская, 7в",Санкт-Петербург,1600,425,Помещение под бар/ресторан,https://spb.n1.ru/view/115133081/?open_card_kn
225000,"Московский проспект, 71 корп. 2",Санкт-Петербург,1800,125,Помещение под бар/ресторан,https://spb.n1.ru/view/115472757/?open_card_kn
100000,"Малая Бухарестская, 12",Санкт-Петербург,1851,54,Помещение под бар/ресторан,https://spb.n1.ru/view/115823118/?open_card_kn
429000,"Обуховской Обороны проспект, 36",Санкт-Петербург,3002,142,Помещение под бар/ресторан,https://spb.n1.ru/view/115469925/?open_card_kn
320000,"Дыбенко, 2",Санкт-Петербург,2120,150,Помещение под бар/ресторан,https://spb.n1.ru/view/116153929/?open_card_kn
684600,"Гражданская, 13",Санкт-Петербург,2000,342,Помещение под бар/ресторан,https://spb.n1.ru/view/114775275/?open_card_kn
60000,"Малая Бухарестская, 12",Санкт-Петербург,1287,46,Помещение под бар/ресторан,https://spb.n1.ru/view/116129198/?open_card_kn
4287132,"Красногвардейский переулок, 23е",Санкт-Петербург,3849,1113,Помещение под бар/ресторан,https://spb.n1.ru/view/115456181/?open_card_kn
1934918,"Комсомола, 2",Санкт-Петербург,1688,1145,Помещение под бар/ресторан,https://spb.n1.ru/view/115456166/?open_card_kn
1038540,"Комсомола, 2",Санкт-Петербург,1169,888,Помещение под бар/ресторан,https://spb.n1.ru/view/115456168/?open_card_kn
999155,"Думская, 4",Санкт-Петербург,1116,895,Помещение под бар/ресторан,https://spb.n1.ru/view/115456134/?open_card_kn
779372,"Комсомола, 2",Санкт-Петербург,1168,666,Помещение под бар/ресторан,https://spb.n1.ru/view/115456131/?open_card_kn
182400,"проспект Старорусский, 12",Санкт-Петербург,1500,121,Помещение под бар/ресторан,https://spb.n1.ru/view/116105509/?open_card_kn
180000,"Нейшлотский переулок, 15в",Санкт-Петербург,1539,116,Помещение под бар/ресторан,https://spb.n1.ru/view/116104715/?open_card_kn
24998,"Южное шоссе, 37 корп. 1",Санкт-Петербург,862,29,Помещение под бар/ресторан,https://spb.n1.ru/view/116104708/?open_card_kn
495000,"Гагаринская, 6/1",Санкт-Петербург,1289,384,Помещение под бар/ресторан,https://spb.n1.ru/view/116104517/?open_card_kn
100000,"Бабушкина, 48",Санкт-Петербург,1190,84,Помещение под бар/ресторан,https://spb.n1.ru/view/116104148/?open_card_kn
750000,"Садовая, 46",Санкт-Петербург,2450,306,Помещение под бар/ресторан,https://spb.n1.ru/view/116103750/?open_card_kn
370000,"Реки Фонтанки набережная, 109",Санкт-Петербург,2327,159,Помещение под бар/ресторан,https://spb.n1.ru/view/115453495/?open_card_kn
434000,"проспект Крузенштерна, 13",Санкт-Петербург,2000,217,Помещение под бар/ресторан,https://spb.n1.ru/view/115811394/?open_card_kn
1800000,"3-й Верхний переулок, 15",Санкт-Петербург,15000,120,Помещение под бар/ресторан,https://spb.n1.ru/view/115809430/?open_card_kn
489000,"Чайковского, 61",Санкт-Петербург,2202,222,Помещение под бар/ресторан,https://spb.n1.ru/view/115809426/?open_card_kn
200000,"Фурштатская, 12",Санкт-Петербург,826,242,Помещение под бар/ресторан,https://spb.n1.ru/view/111463943/?open_card_kn
160000,"Энгельса проспект, 31",Санкт-Петербург,2326,68,Помещение под бар/ресторан,https://spb.n1.ru/view/114752553/?open_card_kn
95000,"Рубинштейна, 25",Санкт-Петербург,1461,65,Помещение под бар/ресторан,https://spb.n1.ru/view/113670463/?open_card_kn
95000,"Рубинштейна, 25",Санкт-Петербург,1439,66,Помещение под бар/ресторан,https://spb.n1.ru/view/115768116/?open_card_kn
180000,"Дыбенко, 2",Санкт-Петербург,2250,80,Помещение под бар/ресторан,https://spb.n1.ru/view/112441249/?open_card_kn
127711,"Заречная, 46 корп. 2",Санкт-Петербург,1650,77,Помещение под бар/ресторан,https://spb.n1.ru/view/110090833/?open_card_kn
663100,"Олеко Дундича, 36 корп. 1",Санкт-Петербург,1900,349,Помещение под бар/ресторан,https://spb.n1.ru/view/113644003/?open_card_kn
