"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon
121950,"Кубинская, 82 корп. 3 ст1",Санкт-Петербург,1500,81,Универсальное помещение,https://spb.n1.ru/view/111821466/?open_card_kn,"Кубинская, 82 корп. 3 ст1, Санкт-Петербург, Россия","{'district': 'округ Новоизмайловское', 'lat': 59.8576411, 'lon': 30.2938078}",округ Новоизмайловское,59.8576411,30.2938078
100000,"Малая Бухарестская, 12",Санкт-Петербург,1666,60,Универсальное помещение,https://spb.n1.ru/view/115418956/?open_card_kn,"Малая Бухарестская, 12, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8471351, 'lon': 30.4177942}",Александровский округ,59.8471351,30.4177942
850000,"Невский проспект, 119",Санкт-Петербург,6390,133,Универсальное помещение,https://spb.n1.ru/view/111418274/?open_card_kn,"Невский проспект, 119, Санкт-Петербург, Россия","{'district': 'округ Лиговка-Ямская', 'lat': 59.927225, 'lon': 30.3736949}",округ Лиговка-Ямская,59.927225,30.3736949
512000,"Финляндская, 29",Санкт-Петербург,400,1280,Универсальное помещение,https://spb.n1.ru/view/111418271/?open_card_kn,"Финляндская, 29, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 59.7579549, 'lon': 30.5479423}",Район не найден,59.7579549,30.5479423
150000,"Новаторов бульвар, 8",Санкт-Петербург,1000,150,Универсальное помещение,https://spb.n1.ru/view/113268364/?open_card_kn,"Новаторов бульвар, 8, Санкт-Петербург, Россия","{'district': 'округ Княжево', 'lat': 59.850563, 'lon': 30.2694269}",округ Княжево,59.850563,30.2694269
700000,"Владимирский проспект, 5",Санкт-Петербург,4191,167,Универсальное помещение,https://spb.n1.ru/view/107571216/?open_card_kn,"Владимирский проспект, 5, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9312738, 'lon': 30.3467091}",Владимирский округ,59.9312738,30.3467091
15240000,"Энергетиков проспект, 4 корп. 3",Санкт-Петербург,120000,127,Универсальное помещение,https://spb.n1.ru/view/110096000/?open_card_kn,"Энергетиков проспект, 4 корп. 3, Санкт-Петербург, Россия","{'district': 'округ Большая Охта', 'lat': 59.9453753, 'lon': 30.4356985}",округ Большая Охта,59.9453753,30.4356985
17160000,"Энергетиков проспект, 4 корп. 3",Санкт-Петербург,120000,143,Универсальное помещение,https://spb.n1.ru/view/110095990/?open_card_kn,"Энергетиков проспект, 4 корп. 3, Санкт-Петербург, Россия","{'district': 'округ Большая Охта', 'lat': 59.9453753, 'lon': 30.4356985}",округ Большая Охта,59.9453753,30.4356985
80000,"проспект Новгородский, 2 корп. 1",Санкт-Петербург,1230,65,Универсальное помещение,https://spb.n1.ru/view/115765790/?open_card_kn,"проспект Новгородский, 2 корп. 1, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 59.806794, 'lon': 30.3682197}",Район не найден,59.806794,30.3682197
480000,"Невский проспект, 164",Санкт-Петербург,3503,137,Универсальное помещение,https://spb.n1.ru/view/115414725/?open_card_kn,"Невский проспект, 164, Санкт-Петербург, Россия","{'district': 'округ Смольнинское', 'lat': 59.9269525, 'lon': 30.3774695}",округ Смольнинское,59.9269525,30.3774695
280000,"Херсонская, 39",Санкт-Петербург,4000,70,Универсальное помещение,https://spb.n1.ru/view/115414723/?open_card_kn,"Херсонская, 39, Санкт-Петербург, Россия","{'district': 'округ Смольнинское', 'lat': 59.9271039, 'lon': 30.3831682}",округ Смольнинское,59.9271039,30.3831682
718200,"Римского-Корсакова проспект, 47",Санкт-Петербург,1999,359,Универсальное помещение,https://spb.n1.ru/view/115060183/?open_card_kn,"Римского-Корсакова проспект, 47, Санкт-Петербург, Россия","{'district': 'округ Коломна', 'lat': 59.9229719, 'lon': 30.2949746}",округ Коломна,59.9229719,30.2949746
75000,"Хошимина, 11 корп. 2",Санкт-Петербург,2586,29,Универсальное помещение,https://spb.n1.ru/view/115060176/?open_card_kn,"Хошимина, 11 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Шувалово-Озерки', 'lat': 60.0508359, 'lon': 30.3139212}",округ Шувалово-Озерки,60.0508359,30.3139212
200000,,Санкт-Петербург,1609,124,Универсальное помещение,https://spb.n1.ru/view/114354934/?open_card_kn,,"{'district': 'Некорректный адрес', 'lat': None, 'lon': None}",Некорректный адрес,,
694080,"Московский проспект, 93а",Санкт-Петербург,640,1084,Универсальное помещение,https://spb.n1.ru/view/114354933/?open_card_kn,"Московский проспект, 93а, Санкт-Петербург, Россия","{'district': 'округ Измайловское', 'lat': 59.9028108, 'lon': 30.3184977}",округ Измайловское,59.9028108,30.3184977
205470,"Лиговский проспект, 242",Санкт-Петербург,2700,76,Универсальное помещение,https://spb.n1.ru/view/115411906/?open_card_kn,"Лиговский проспект, 242, Санкт-Петербург, Россия","{'district': 'округ Волковское', 'lat': 59.902095, 'lon': 30.3423195}",округ Волковское,59.902095,30.3423195
45000,"Ветеранов проспект, 115",Санкт-Петербург,2250,20,Универсальное помещение,https://spb.n1.ru/view/115060168/?open_card_kn,"Ветеранов проспект, 115, Санкт-Петербург, Россия","{'district': 'округ Урицк', 'lat': 59.833583, 'lon': 30.1803686}",округ Урицк,59.833583,30.1803686
210000,"Энгельса проспект, 150 корп. 1б",Санкт-Петербург,3000,70,Универсальное помещение,https://spb.n1.ru/view/115765165/?open_card_kn,"Энгельса проспект, 150 корп. 1б, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.0893186, 'lon': 30.365059}",округ Сергиевское,60.0893186,30.365059
135000,"шоссе Колпинское, 127 корп. 2",Санкт-Петербург,2125,63,Универсальное помещение,https://spb.n1.ru/view/115411788/?open_card_kn,"шоссе Колпинское, 127 корп. 2, Санкт-Петербург, Россия","{'district': 'Московская Славянка', 'lat': 59.7459899, 'lon': 30.4921506}",Московская Славянка,59.7459899,30.4921506
127711,"Заречная, 46 корп. 2",Санкт-Петербург,1650,77,Универсальное помещение,https://spb.n1.ru/view/110090833/?open_card_kn,"Заречная, 46 корп. 2, Санкт-Петербург, Россия","{'district': 'Торфяное', 'lat': 60.0833622, 'lon': 30.3448981}",Торфяное,60.0833622,30.3448981
